vendor_id,component_id,promised_date,actual_date,qty_ordered,qty_received,order_month,seasonal_flag,component_lead_days,criticality_score,on_time_rate_12m,hist_avg_delay_days,hist_fulfillment_rate,port_congestion_idx,weather_risk_score,news_sentiment,currency_volatility,high_risk,delay_days,fulfillment_ratio
VND_EPSILON,SCREW_M4,2021-09-16,2021-09-18,5421,5069,9,0,5,0.4,0.6574,1.796,0.9595,4.38,3.89,-0.441,1.169,0,2,0.935067330750784
VND_GAMMA,BLADE_X,2023-05-13,2023-05-13,4143,4131,5,0,12,0.85,0.9571,0.23,1.0,1.61,2.86,-0.038,0.521,0,0,0.997103548153512
VND_BETA,BEARING_01,2022-05-13,2022-05-17,1327,1229,5,0,11,0.8,0.539,2.577,0.8746,8.96,6.56,-0.962,3.201,1,4,0.9261492087415222
VND_ALPHA,MOTOR_X,2021-09-19,2021-09-20,2753,2562,9,0,14,0.95,0.8552,1.133,0.9505,3.19,0.54,0.027,0.512,0,1,0.9306211405739193
VND_EPSILON,SWITCH_S,2023-01-03,2023-01-05,2749,2452,1,1,6,0.65,0.7871,1.754,0.9422,5.06,3.05,-0.408,1.754,0,2,0.8919607129865406
VND_BETA,CASING_B,2023-08-20,2023-08-20,2728,2081,8,0,7,0.6,0.4983,2.332,0.8979,8.24,4.9,-0.912,2.005,0,0,0.7628299120234604
VND_GAMMA,CABLE_R,2023-01-26,2023-01-25,266,241,1,1,8,0.7,0.9268,0.499,1.0,1.85,2.16,0.022,0.306,0,-1,0.9060150375939849
VND_ALPHA,CASING_B,2022-05-02,2022-05-02,4354,4099,5,0,7,0.6,0.9094,1.324,1.0,2.19,1.91,-0.492,0.435,0,0,0.9414331649058337
VND_DELTA,MOTOR_X,2022-12-06,2022-12-10,1800,1721,12,1,14,0.95,0.3691,5.234,0.7494,9.5,6.79,-1.0,3.943,1,4,0.9561111111111111
VND_ZETA,SCREW_M4,2022-02-17,2022-02-16,6632,5884,2,0,5,0.4,0.9164,0.375,1.0,0.68,0.31,-0.17,0.259,0,-1,0.8872135102533173
VND_GAMMA,BATTERY_A,2022-01-23,2022-01-23,5671,5317,1,1,10,0.9,0.935,0.848,0.9676,1.85,2.16,0.022,0.306,0,0,0.9375771468876741
VND_ZETA,BEARING_01,2023-08-16,2023-08-14,5113,5113,8,0,11,0.8,0.9163,0.091,1.0,1.44,0.77,0.404,0.0,0,-2,1.0
VND_EPSILON,CABLE_R,2022-11-19,2022-11-23,5247,5079,11,1,8,0.7,0.6886,1.291,0.9626,4.9,3.65,0.183,1.854,1,4,0.9679817038307604
VND_DELTA,BLADE_X,2022-11-05,2022-11-09,1529,1054,11,1,12,0.85,0.429,4.347,0.7954,10.0,9.01,-1.0,3.571,1,4,0.6893394375408763
VND_DELTA,BATTERY_A,2021-03-28,2021-04-03,4262,3581,3,0,10,0.9,0.4008,4.387,0.7749,9.67,7.03,-1.0,3.314,1,6,0.840215861098076
VND_ALPHA,SCREW_M4,2022-04-02,2022-04-02,5878,5619,4,0,5,0.4,0.7887,0.616,0.9686,3.44,0.0,-0.737,0.775,0,0,0.9559373936713168
VND_DELTA,SCREW_M4,2022-03-13,2022-03-14,2158,1762,3,0,5,0.4,0.3682,3.566,0.7487,9.67,7.03,-1.0,3.314,1,1,0.8164967562557924
VND_ZETA,BEARING_01,2022-11-10,2022-11-13,6813,6074,11,1,11,0.8,0.9733,0.111,0.9539,1.99,2.8,0.448,0.025,1,3,0.8915308968149127
VND_BETA,SWITCH_S,2023-03-31,2023-03-31,1709,1287,3,0,6,0.65,0.5418,2.386,0.9098,7.31,4.89,-0.841,3.19,1,0,0.7530719719133997
VND_GAMMA,MOTOR_X,2021-01-21,2021-01-21,804,781,1,1,14,0.95,0.912,0.408,1.0,1.85,2.16,0.022,0.306,0,0,0.9713930348258707
VND_ALPHA,CABLE_R,2021-08-24,2021-08-24,1366,1366,8,0,8,0.7,0.7979,1.298,0.9265,2.6,1.31,-0.401,1.741,0,0,1.0
VND_DELTA,BLADE_X,2022-02-03,2022-02-08,5371,3842,2,0,12,0.85,0.3565,4.294,0.8112,10.0,7.1,-1.0,3.739,1,5,0.7153230310929064
VND_ALPHA,CABLE_R,2021-03-02,2021-03-01,1831,1347,3,0,8,0.7,0.7796,1.561,0.9497,2.73,2.14,-0.359,0.814,0,-1,0.7356635718186784
VND_GAMMA,SCREW_M4,2021-12-23,2021-12-23,1993,1993,12,1,5,0.4,0.8636,0.132,1.0,1.78,3.21,-0.462,0.474,0,0,1.0
VND_ZETA,BLADE_X,2021-12-23,2021-12-23,2983,2692,12,1,12,0.85,0.9268,0.403,0.9823,4.01,0.19,-0.074,0.755,0,0,0.9024472008045592
VND_BETA,SCREW_M4,2022-02-06,2022-02-11,376,257,2,0,5,0.4,0.5185,2.612,0.8729,7.47,5.81,-0.631,3.173,1,5,0.6835106382978723
VND_GAMMA,CASING_B,2021-07-27,2021-07-27,371,349,7,0,7,0.6,0.9456,0.687,0.9623,2.34,0.0,0.441,0.0,0,0,0.9407008086253369
VND_DELTA,CASING_B,2021-08-16,2021-08-17,2972,2060,8,0,7,0.6,0.2728,4.383,0.797,10.0,7.14,-1.0,3.931,1,1,0.693135935397039
VND_GAMMA,SCREW_M4,2023-07-24,2023-07-24,2167,1939,7,0,5,0.4,0.9716,-0.484,1.0,2.34,0.0,0.441,0.0,0,0,0.8947854176280572
VND_GAMMA,CABLE_R,2021-12-17,2021-12-18,7909,7909,12,1,8,0.7,1.0,-0.108,0.9948,1.78,3.21,-0.462,0.474,0,1,1.0
VND_ZETA,SWITCH_S,2021-05-14,2021-05-15,1170,1076,5,0,6,0.65,0.9425,0.419,1.0,3.15,0.0,0.105,0.83,0,1,0.9196581196581196
VND_BETA,CASING_B,2022-01-24,2022-01-27,1770,1469,1,1,7,0.6,0.5806,2.782,0.8404,8.49,4.94,-0.843,2.646,1,3,0.8299435028248587
VND_ZETA,SWITCH_S,2023-02-06,2023-02-04,2804,2435,2,0,6,0.65,0.9243,0.42,0.9735,0.68,0.31,-0.17,0.259,1,-2,0.8684022824536377
VND_ZETA,SWITCH_S,2022-05-16,2022-05-16,7744,7420,5,0,6,0.65,0.9767,0.204,0.9973,3.15,0.0,0.105,0.83,0,0,0.9581611570247934
VND_EPSILON,MOTOR_X,2022-01-23,2022-01-24,7199,6754,1,1,14,0.95,0.757,1.019,0.9733,5.06,3.05,-0.408,1.754,1,1,0.9381858591471037
VND_BETA,BLADE_X,2022-11-03,2022-11-09,2224,1895,11,1,12,0.85,0.5544,3.454,0.8487,7.62,7.21,-0.911,3.187,1,6,0.852068345323741
VND_ZETA,MOTOR_X,2022-07-28,2022-07-28,7350,7350,7,0,14,0.95,0.9758,0.613,0.9788,1.63,0.0,0.462,0.0,0,0,1.0
VND_EPSILON,CASING_B,2023-09-29,2023-09-28,1914,1914,9,0,7,0.6,0.7786,2.26,0.8824,4.38,3.89,-0.441,1.169,0,-1,1.0
VND_DELTA,BATTERY_A,2021-05-13,2021-05-14,1571,967,5,0,10,0.9,0.4521,4.851,0.7461,9.38,7.59,-0.912,3.272,1,1,0.6155315085932527
VND_ZETA,SWITCH_S,2023-11-09,2023-11-09,3265,3024,11,1,6,0.65,0.9425,0.588,0.9932,1.99,2.8,0.448,0.025,0,0,0.926186830015314
VND_EPSILON,BEARING_01,2023-08-09,2023-08-10,1666,1545,8,0,11,0.8,0.7223,1.737,0.8659,7.16,0.93,-0.254,0.955,1,1,0.9273709483793517
VND_ZETA,CABLE_R,2023-02-05,2023-02-05,4504,4504,2,0,8,0.7,0.8848,0.31,0.9841,0.68,0.31,-0.17,0.259,0,0,1.0
VND_ZETA,BEARING_01,2023-10-11,2023-10-11,4081,4081,10,0,11,0.8,0.9982,0.473,0.938,2.08,0.04,-0.007,0.366,0,0,1.0
VND_EPSILON,BLADE_X,2023-04-02,2023-04-06,5427,4912,4,0,12,0.85,0.6831,1.449,0.905,3.47,1.86,-0.305,1.806,1,4,0.9051041090842086
VND_BETA,MOTOR_X,2022-03-26,2022-03-30,7530,4795,3,0,14,0.95,0.5007,2.983,0.9032,7.31,4.89,-0.841,3.19,1,4,0.6367861885790173
VND_DELTA,SCREW_M4,2022-04-26,2022-05-03,3443,2531,4,0,5,0.4,0.3814,4.355,0.793,10.0,7.27,-1.0,3.863,1,7,0.735114725530061
VND_GAMMA,SCREW_M4,2023-05-21,2023-05-23,7480,7480,5,0,5,0.4,0.9941,0.495,1.0,1.61,2.86,-0.038,0.521,0,2,1.0
VND_EPSILON,SWITCH_S,2021-11-18,2021-11-23,7863,7150,11,1,6,0.65,0.7152,1.745,0.9465,4.9,3.65,0.183,1.854,1,5,0.9093221416762051
VND_GAMMA,CABLE_R,2021-06-23,2021-06-23,1300,1300,6,0,8,0.7,0.9092,-0.018,1.0,1.52,0.0,0.363,0.701,0,0,1.0
VND_GAMMA,BATTERY_A,2023-06-30,2023-07-01,4450,4431,6,0,10,0.9,0.9314,0.228,0.9376,1.52,0.0,0.363,0.701,0,1,0.9957303370786517
VND_BETA,CABLE_R,2021-03-26,2021-03-28,4011,3555,3,0,8,0.7,0.5571,2.752,0.9097,7.31,4.89,-0.841,3.19,0,2,0.8863126402393419
VND_DELTA,CABLE_R,2023-07-13,2023-07-19,4030,3384,7,0,8,0.7,0.4737,4.558,0.7387,10.0,6.05,-1.0,3.274,1,6,0.8397022332506203
VND_DELTA,SWITCH_S,2023-01-23,2023-01-31,6790,5198,1,1,6,0.65,0.4054,4.921,0.7968,10.0,9.08,-1.0,3.072,1,8,0.7655375552282768
VND_GAMMA,BEARING_01,2022-07-14,2022-07-15,3332,3332,7,0,11,0.8,0.9221,0.267,1.0,2.34,0.0,0.441,0.0,0,1,1.0
VND_BETA,MOTOR_X,2023-06-24,2023-06-29,2115,1950,6,0,14,0.95,0.5684,2.517,0.892,8.51,4.55,-0.832,3.415,0,5,0.9219858156028369
VND_ZETA,BLADE_X,2021-06-05,2021-06-05,3141,3141,6,0,12,0.85,0.8747,-0.437,1.0,0.95,0.58,-1.0,0.11,0,0,1.0
VND_GAMMA,BATTERY_A,2023-10-25,2023-10-25,4400,4400,10,0,10,0.9,1.0,0.435,1.0,0.49,0.87,-0.256,1.02,0,0,1.0
VND_GAMMA,BATTERY_A,2022-04-12,2022-04-12,1006,960,4,0,10,0.9,0.9349,-0.506,1.0,1.81,0.33,-0.556,0.389,0,0,0.9542743538767395
VND_ALPHA,BATTERY_A,2023-01-08,2023-01-09,513,394,1,1,10,0.9,0.7818,0.74,0.9202,3.7,2.96,-0.026,1.609,0,1,0.7680311890838206
VND_GAMMA,SCREW_M4,2022-02-07,2022-02-07,5730,5730,2,0,5,0.4,0.9361,-0.051,1.0,0.13,0.0,-0.083,0.079,0,0,1.0
VND_GAMMA,CABLE_R,2022-09-12,2022-09-15,6304,5649,9,0,8,0.7,0.9594,0.253,0.9765,1.65,0.0,-0.445,0.427,0,3,0.8960977157360406
VND_BETA,BLADE_X,2021-10-10,2021-10-11,7204,5898,10,0,12,0.85,0.5036,2.688,0.8541,7.34,4.7,-0.665,2.932,1,1,0.8187118267629095
VND_ALPHA,BLADE_X,2022-09-06,2022-09-07,2508,2044,9,0,12,0.85,0.8252,0.935,0.934,3.19,0.54,0.027,0.512,1,1,0.8149920255183413
VND_DELTA,CABLE_R,2023-04-11,2023-04-18,6932,5694,4,0,8,0.7,0.4029,5.055,0.7364,10.0,7.27,-1.0,3.863,1,7,0.8214079630698211
VND_DELTA,MOTOR_X,2023-11-16,2023-11-20,6435,4948,11,1,14,0.95,0.3871,4.484,0.8238,10.0,9.01,-1.0,3.571,1,4,0.7689199689199689
VND_DELTA,CASING_B,2022-04-12,2022-04-16,2058,1110,4,0,7,0.6,0.4334,4.215,0.7799,10.0,7.27,-1.0,3.863,1,4,0.5393586005830904
VND_DELTA,SCREW_M4,2022-04-24,2022-04-27,4425,3838,4,0,5,0.4,0.3428,4.385,0.7662,10.0,7.27,-1.0,3.863,1,3,0.8673446327683616
VND_ZETA,BEARING_01,2023-08-03,2023-08-03,2990,2990,8,0,11,0.8,0.9886,0.874,0.9948,1.44,0.77,0.404,0.0,0,0,1.0
VND_GAMMA,BATTERY_A,2022-01-20,2022-01-20,3712,3511,1,1,10,0.9,0.9131,0.983,0.9738,1.85,2.16,0.022,0.306,0,0,0.9458512931034483
VND_BETA,SWITCH_S,2023-06-18,2023-06-23,3886,3181,6,0,6,0.65,0.5978,3.153,0.8967,8.51,4.55,-0.832,3.415,0,5,0.8185795162120433
VND_GAMMA,MOTOR_X,2021-10-12,2021-10-13,4930,4930,10,0,14,0.95,0.9484,-0.248,0.9995,0.49,0.87,-0.256,1.02,0,1,1.0
VND_GAMMA,CASING_B,2021-01-20,2021-01-20,4294,4294,1,1,7,0.6,0.9184,-0.275,0.9519,1.85,2.16,0.022,0.306,0,0,1.0
VND_GAMMA,CABLE_R,2022-04-07,2022-04-08,3633,3381,4,0,8,0.7,0.9133,0.038,1.0,1.81,0.33,-0.556,0.389,0,1,0.930635838150289
VND_ZETA,SWITCH_S,2023-04-07,2023-04-09,6449,5683,4,0,6,0.65,0.9009,0.092,1.0,4.0,1.67,-0.484,0.326,0,2,0.8812218948674213
VND_GAMMA,BLADE_X,2021-02-17,2021-02-19,4849,4849,2,0,12,0.85,0.9962,0.687,0.9862,0.13,0.0,-0.083,0.079,0,2,1.0
VND_BETA,MOTOR_X,2021-11-11,2021-11-14,2905,2487,11,1,14,0.95,0.6165,3.016,0.9235,7.62,7.21,-0.911,3.187,1,3,0.8561101549053356
VND_DELTA,SWITCH_S,2022-02-23,2022-02-28,7971,7381,2,0,6,0.65,0.4076,4.91,0.7229,10.0,7.1,-1.0,3.739,1,5,0.9259816836030611
VND_ALPHA,SWITCH_S,2023-12-31,2024-01-01,3365,3056,12,1,6,0.65,0.878,0.553,0.9678,1.72,2.38,-0.358,1.423,0,1,0.9081723625557206
VND_DELTA,SCREW_M4,2021-08-11,2021-08-16,2893,2670,8,0,5,0.4,0.3759,4.78,0.7902,10.0,7.14,-1.0,3.931,1,5,0.9229173867957138
VND_ZETA,BEARING_01,2022-09-16,2022-09-16,963,835,9,0,11,0.8,0.8958,0.855,0.9893,3.04,0.65,-0.322,0.705,0,0,0.8670820353063343
VND_ALPHA,CASING_B,2021-12-30,2021-12-30,462,433,12,1,7,0.6,0.8105,1.336,0.9096,1.72,2.38,-0.358,1.423,0,0,0.9372294372294372
VND_ALPHA,BEARING_01,2022-01-18,2022-01-21,1830,1551,1,1,11,0.8,0.8255,0.639,0.9522,3.7,2.96,-0.026,1.609,0,3,0.8475409836065574
VND_DELTA,BATTERY_A,2022-08-05,2022-08-08,1886,1484,8,0,10,0.9,0.3601,5.007,0.7658,10.0,7.14,-1.0,3.931,1,3,0.7868504772004242
VND_GAMMA,SCREW_M4,2023-12-10,2023-12-10,773,710,12,1,5,0.4,0.9195,0.718,0.9404,1.78,3.21,-0.462,0.474,0,0,0.9184993531694696
VND_ALPHA,BEARING_01,2023-01-25,2023-01-25,4447,4299,1,1,11,0.8,0.8479,1.25,0.9941,3.7,2.96,-0.026,1.609,0,0,0.9667191364965145
VND_BETA,MOTOR_X,2022-11-01,2022-11-05,7242,5921,11,1,14,0.95,0.5387,2.346,0.9177,7.62,7.21,-0.911,3.187,1,4,0.8175918254625794
VND_DELTA,SWITCH_S,2021-11-18,2021-11-25,1107,765,11,1,6,0.65,0.3975,4.356,0.7664,10.0,9.01,-1.0,3.571,1,7,0.6910569105691057
VND_EPSILON,CASING_B,2023-05-07,2023-05-08,4117,3512,5,0,7,0.6,0.7366,1.953,0.925,5.37,6.65,-0.289,2.054,1,1,0.853048336167112
VND_DELTA,BATTERY_A,2022-02-27,2022-03-04,1264,737,2,0,10,0.9,0.3473,4.999,0.7656,10.0,7.1,-1.0,3.739,1,5,0.5830696202531646
VND_GAMMA,SCREW_M4,2023-06-05,2023-06-05,6900,6442,6,0,5,0.4,0.9046,0.498,0.9942,1.52,0.0,0.363,0.701,0,0,0.933623188405797
VND_BETA,BEARING_01,2022-09-28,2022-09-30,5012,4435,9,0,11,0.8,0.6366,2.736,0.9329,7.93,5.56,-0.497,2.593,1,2,0.88487629688747
VND_EPSILON,SCREW_M4,2023-07-29,2023-08-01,2456,2205,7,0,5,0.4,0.671,1.434,0.9043,4.08,2.56,-0.606,1.633,0,3,0.8978013029315961
VND_ALPHA,SCREW_M4,2021-10-20,2021-10-21,3851,3851,10,0,5,0.4,0.8482,0.683,0.9345,3.41,0.0,-0.618,1.079,0,1,1.0
VND_DELTA,BATTERY_A,2022-05-21,2022-05-21,4507,3610,5,0,10,0.9,0.3924,4.226,0.7702,9.38,7.59,-0.912,3.272,1,0,0.8009762591524295
VND_EPSILON,CABLE_R,2023-10-03,2023-10-07,3969,3000,10,0,8,0.7,0.6818,1.299,0.892,4.13,3.48,-0.679,1.687,0,4,0.7558578987150416
VND_EPSILON,BEARING_01,2021-03-22,2021-03-22,6239,6239,3,0,11,0.8,0.7533,1.77,0.9652,5.21,3.36,-0.135,2.022,1,0,1.0
VND_GAMMA,BATTERY_A,2023-07-24,2023-07-24,3040,2765,7,0,10,0.9,0.9134,0.404,1.0,2.34,0.0,0.441,0.0,0,0,0.9095394736842105
VND_DELTA,BLADE_X,2021-12-25,2021-12-31,3600,2585,12,1,12,0.85,0.3805,4.033,0.7463,9.5,6.79,-1.0,3.943,1,6,0.7180555555555556
VND_BETA,SCREW_M4,2023-06-04,2023-06-06,3950,3077,6,0,5,0.4,0.5003,2.975,0.9101,8.51,4.55,-0.832,3.415,0,2,0.7789873417721519
VND_ZETA,SWITCH_S,2022-01-11,2022-01-12,5922,5883,1,1,6,0.65,0.9428,0.875,1.0,1.09,2.03,0.123,0.866,0,1,0.9934143870314083
VND_DELTA,BATTERY_A,2021-03-31,2021-04-09,2163,1235,3,0,10,0.9,0.4055,4.56,0.8179,9.67,7.03,-1.0,3.314,1,9,0.5709662505779011
VND_GAMMA,CASING_B,2022-08-21,2022-08-22,5661,5661,8,0,7,0.6,0.9408,-0.303,0.9974,2.14,2.59,-0.277,0.173,0,1,1.0
VND_ZETA,BATTERY_A,2022-03-21,2022-03-21,7644,7644,3,0,10,0.9,0.9111,0.505,0.9812,3.65,1.04,-0.406,0.887,0,0,1.0
VND_DELTA,BEARING_01,2021-09-06,2021-09-14,3220,2041,9,0,11,0.8,0.4008,4.495,0.787,10.0,8.25,-1.0,4.688,1,8,0.6338509316770187
VND_ALPHA,BATTERY_A,2023-10-31,2023-10-31,6479,6264,10,0,10,0.9,0.8403,1.073,0.9366,3.41,0.0,-0.618,1.079,0,0,0.9668158666460873
VND_DELTA,CABLE_R,2023-07-13,2023-07-15,1550,1010,7,0,8,0.7,0.3127,5.026,0.7413,10.0,6.05,-1.0,3.274,0,2,0.6516129032258065
VND_BETA,BLADE_X,2023-11-03,2023-11-05,565,535,11,1,12,0.85,0.5843,2.409,0.9462,7.62,7.21,-0.911,3.187,1,2,0.9469026548672567
VND_ALPHA,BEARING_01,2021-05-30,2021-05-29,5433,5097,5,0,11,0.8,0.7911,1.176,0.9406,2.19,1.91,-0.492,0.435,0,-1,0.9381557150745444
VND_DELTA,BEARING_01,2022-12-05,2022-12-05,6310,4193,12,1,11,0.8,0.373,5.273,0.7909,9.5,6.79,-1.0,3.943,1,0,0.664500792393027
VND_BETA,SWITCH_S,2023-03-24,2023-03-26,509,459,3,0,6,0.65,0.5772,2.337,0.8781,7.31,4.89,-0.841,3.19,1,2,0.9017681728880157
VND_GAMMA,MOTOR_X,2021-08-23,2021-08-21,6008,6008,8,0,14,0.95,0.9986,0.167,0.9611,2.14,2.59,-0.277,0.173,0,-2,1.0
VND_GAMMA,CASING_B,2023-08-09,2023-08-09,4171,4171,8,0,7,0.6,0.8966,0.036,1.0,2.14,2.59,-0.277,0.173,0,0,1.0
VND_ALPHA,BEARING_01,2021-06-19,2021-06-20,4692,4692,6,0,11,0.8,0.8142,1.664,1.0,4.67,1.37,-0.2,0.43,0,1,1.0
VND_ZETA,SCREW_M4,2023-06-16,2023-06-18,1348,1348,6,0,5,0.4,0.9432,0.603,0.916,0.95,0.58,-1.0,0.11,0,2,1.0
VND_GAMMA,BEARING_01,2021-11-27,2021-11-29,1597,1597,11,1,11,0.8,0.9208,0.706,0.9863,0.77,1.58,0.264,0.0,0,2,1.0
VND_EPSILON,MOTOR_X,2021-07-25,2021-07-30,1651,1553,7,0,14,0.95,0.7699,1.517,0.8989,4.08,2.56,-0.606,1.633,1,5,0.9406420351302242
VND_ALPHA,BLADE_X,2023-12-31,2024-01-03,6273,6273,12,1,12,0.85,0.769,1.109,1.0,1.72,2.38,-0.358,1.423,0,3,1.0
VND_BETA,SWITCH_S,2021-06-08,2021-06-10,5700,4610,6,0,6,0.65,0.4754,3.698,0.8668,8.51,4.55,-0.832,3.415,0,2,0.8087719298245614
VND_ZETA,MOTOR_X,2022-07-14,2022-07-15,1457,1250,7,0,14,0.95,0.9083,0.174,0.9738,1.63,0.0,0.462,0.0,0,1,0.8579272477693891
VND_GAMMA,BEARING_01,2021-12-31,2022-01-01,1974,1945,12,1,11,0.8,0.9751,0.184,0.97,1.78,3.21,-0.462,0.474,0,1,0.9853090172239108
VND_ZETA,MOTOR_X,2023-12-27,2023-12-27,1970,1878,12,1,14,0.95,0.9346,0.305,0.9352,4.01,0.19,-0.074,0.755,0,0,0.9532994923857868
VND_ZETA,BEARING_01,2021-04-08,2021-04-08,7052,7052,4,0,11,0.8,0.9711,0.031,1.0,4.0,1.67,-0.484,0.326,0,0,1.0
VND_DELTA,BATTERY_A,2022-09-24,2022-09-28,3837,2817,9,0,10,0.9,0.4588,4.95,0.7641,10.0,8.25,-1.0,4.688,1,4,0.7341673182173573
VND_EPSILON,MOTOR_X,2021-01-10,2021-01-08,598,598,1,1,14,0.95,0.7386,1.13,0.9436,5.06,3.05,-0.408,1.754,1,-2,1.0
VND_BETA,SWITCH_S,2022-05-27,2022-05-30,3269,2635,5,0,6,0.65,0.5626,2.409,0.8698,8.96,6.56,-0.962,3.201,0,3,0.806056898133986
VND_BETA,SCREW_M4,2021-07-07,2021-07-11,331,314,7,0,5,0.4,0.554,3.671,0.8669,8.11,6.76,-1.0,3.129,1,4,0.9486404833836858
VND_ALPHA,SWITCH_S,2021-01-30,2021-01-30,2961,2645,1,1,6,0.65,0.84,1.421,0.9932,3.7,2.96,-0.026,1.609,0,0,0.8932792975346167
VND_ZETA,SCREW_M4,2021-05-10,2021-05-10,2006,1824,5,0,5,0.4,0.9768,-0.02,0.9592,3.15,0.0,0.105,0.83,0,0,0.909272183449651
VND_ZETA,BATTERY_A,2021-12-10,2021-12-11,6131,6131,12,1,10,0.9,0.9621,0.235,0.9688,4.01,0.19,-0.074,0.755,0,1,1.0
VND_ALPHA,CASING_B,2023-05-02,2023-05-05,4398,4009,5,0,7,0.6,0.8311,1.062,0.9279,2.19,1.91,-0.492,0.435,0,3,0.9115507048658481
VND_GAMMA,BATTERY_A,2022-10-23,2022-10-24,4804,4360,10,0,10,0.9,0.9544,-0.253,1.0,0.49,0.87,-0.256,1.02,0,1,0.9075770191507078
VND_EPSILON,SCREW_M4,2022-03-01,2022-03-01,7854,7554,3,0,5,0.4,0.7322,1.805,0.8844,5.21,3.36,-0.135,2.022,1,0,0.9618029029793735
VND_DELTA,SWITCH_S,2021-09-05,2021-09-15,2103,1595,9,0,6,0.65,0.4795,4.412,0.7922,10.0,8.25,-1.0,4.688,1,10,0.7584403233475987
VND_ALPHA,SCREW_M4,2023-01-01,2023-01-05,2849,2849,1,1,5,0.4,0.7952,-0.127,0.9536,3.7,2.96,-0.026,1.609,1,4,1.0
VND_ALPHA,CASING_B,2023-04-04,2023-04-04,5557,5537,4,0,7,0.6,0.8291,1.428,0.934,3.44,0.0,-0.737,0.775,0,0,0.9964009357567033
VND_ALPHA,CABLE_R,2023-03-09,2023-03-10,1942,1556,3,0,8,0.7,0.8064,1.922,0.9712,2.73,2.14,-0.359,0.814,1,1,0.8012358393408857
VND_BETA,BEARING_01,2021-05-16,2021-05-19,5590,4891,5,0,11,0.8,0.6065,3.246,0.868,8.96,6.56,-0.962,3.201,1,3,0.8749552772808586
VND_ZETA,BLADE_X,2023-01-26,2023-01-26,559,466,1,1,12,0.85,0.9472,0.078,0.9435,1.09,2.03,0.123,0.866,1,0,0.8336314847942755
VND_BETA,BATTERY_A,2023-04-22,2023-04-22,2670,2510,4,0,10,0.9,0.5764,3.229,0.8917,7.67,5.01,-1.0,2.322,0,0,0.9400749063670412
VND_ALPHA,BEARING_01,2021-12-18,2021-12-20,2263,2192,12,1,11,0.8,0.8479,0.032,0.9633,1.72,2.38,-0.358,1.423,0,2,0.968625718073354
VND_EPSILON,BATTERY_A,2022-10-27,2022-10-27,5368,4951,10,0,10,0.9,0.7406,1.492,0.937,4.13,3.48,-0.679,1.687,1,0,0.922317436661699
VND_ZETA,SWITCH_S,2021-09-30,2021-09-30,2920,2474,9,0,6,0.65,0.9707,0.651,0.9967,3.04,0.65,-0.322,0.705,0,0,0.8472602739726027
VND_ZETA,CASING_B,2022-10-14,2022-10-14,7175,7175,10,0,7,0.6,0.9078,0.359,0.9457,2.08,0.04,-0.007,0.366,0,0,1.0
VND_ALPHA,BEARING_01,2022-11-18,2022-11-22,344,343,11,1,11,0.8,0.8267,1.794,0.8899,3.94,3.27,-0.255,0.88,1,4,0.997093023255814
VND_DELTA,BEARING_01,2023-11-13,2023-11-15,5447,3622,11,1,11,0.8,0.3465,4.197,0.8095,10.0,9.01,-1.0,3.571,1,2,0.6649531852395815
VND_EPSILON,SCREW_M4,2021-01-28,2021-02-01,2105,1766,1,1,5,0.4,0.7251,1.304,0.9617,5.06,3.05,-0.408,1.754,1,4,0.8389548693586698
VND_EPSILON,MOTOR_X,2021-09-12,2021-09-12,2730,2730,9,0,14,0.95,0.7238,1.62,0.9842,4.38,3.89,-0.441,1.169,0,0,1.0
VND_ZETA,SCREW_M4,2023-05-28,2023-05-28,6403,6192,5,0,5,0.4,0.9308,-0.207,1.0,3.15,0.0,0.105,0.83,0,0,0.9670466968608464
VND_EPSILON,SCREW_M4,2021-06-12,2021-06-13,690,634,6,0,5,0.4,0.7692,1.669,0.9232,5.8,3.45,-0.555,1.904,0,1,0.9188405797101449
VND_GAMMA,CASING_B,2023-10-19,2023-10-17,2629,2612,10,0,7,0.6,0.9705,0.035,0.9922,0.49,0.87,-0.256,1.02,0,-2,0.9935336629897299
VND_BETA,SCREW_M4,2023-02-09,2023-02-10,1874,1708,2,0,5,0.4,0.5305,2.529,0.8592,7.47,5.81,-0.631,3.173,1,1,0.9114194236926361
VND_BETA,MOTOR_X,2023-06-28,2023-07-05,6255,6033,6,0,14,0.95,0.4755,2.494,0.8873,8.51,4.55,-0.832,3.415,1,7,0.9645083932853717
VND_BETA,CABLE_R,2022-07-24,2022-07-27,2801,2777,7,0,8,0.7,0.5091,2.924,0.9136,8.11,6.76,-1.0,3.129,0,3,0.9914316315601571
VND_EPSILON,MOTOR_X,2023-04-30,2023-05-02,5508,5508,4,0,14,0.95,0.774,1.163,0.949,3.47,1.86,-0.305,1.806,1,2,1.0
VND_ALPHA,BLADE_X,2022-04-15,2022-04-15,7138,6782,4,0,12,0.85,0.8726,1.204,0.9696,3.44,0.0,-0.737,0.775,0,0,0.950126085738302
VND_GAMMA,CABLE_R,2022-05-12,2022-05-12,1886,1886,5,0,8,0.7,1.0,0.489,0.996,1.61,2.86,-0.038,0.521,0,0,1.0
VND_ZETA,MOTOR_X,2022-05-24,2022-05-24,6765,6636,5,0,14,0.95,0.9469,0.293,1.0,3.15,0.0,0.105,0.83,0,0,0.9809312638580931
